0.000000000000000000e+00,0.000000000000000000e+00
4.166666666666666609e-03,1.505218402300887333e-06
8.333333333333333218e-03,2.962139403265200807e-06
1.250000000000000069e-02,3.904894228366478446e-06
1.666666666666666644e-02,4.920162972103788496e-06
2.083333333333333218e-02,6.024076635758530396e-06
2.500000000000000139e-02,6.655670052725827473e-06
2.916666666666666713e-02,7.376807459724731017e-06
3.333333333333333287e-02,8.228945311994252185e-06
3.749999999999999861e-02,8.970666068464579448e-06
4.166666666666666435e-02,9.681285485061637454e-06
4.583333333333333010e-02,1.027709457252682023e-05
5.000000000000000278e-02,1.085154453307115571e-05
5.416666666666666852e-02,1.131921242920491936e-05
5.833333333333333426e-02,1.178185314984777325e-05
6.250000000000000000e-02,1.214597593706508909e-05
6.666666666666666574e-02,1.251760288250364864e-05
7.083333333333333148e-02,1.279861620449867166e-05
7.499999999999999722e-02,1.309587984271241208e-05
7.916666666666666297e-02,1.331021488563887942e-05
8.333333333333332871e-02,1.354635250269433015e-05
8.749999999999999445e-02,1.370717251775159263e-05
9.166666666666666019e-02,1.389267659648108867e-05
9.583333333333332593e-02,1.401050769460961904e-05
1.000000000000000056e-01,1.415366724389055306e-05
1.041666666666666713e-01,1.423690511372748974e-05
1.083333333333333370e-01,1.434424002939804711e-05
1.125000000000000028e-01,1.439955419861225260e-05
1.166666666666666685e-01,1.447616362406842307e-05
1.208333333333333343e-01,1.450881909842425205e-05
1.250000000000000000e-01,1.455866093295252094e-05
1.291666666666666519e-01,1.453735583974666244e-05
1.333333333333333315e-01,1.453094717946224643e-05
1.375000000000000111e-01,1.448441552812024752e-05
1.416666666666666630e-01,1.446145280186059791e-05
1.458333333333333426e-01,1.447095598303837580e-05
1.499999999999999944e-01,1.448854820143964240e-05
1.541666666666666741e-01,1.453719427630160928e-05
1.583333333333333259e-01,1.454433833116009351e-05
1.625000000000000056e-01,1.458229612248722038e-05
1.666666666666666574e-01,1.456980208568025351e-05
1.708333333333333370e-01,1.458205373974405122e-05
1.749999999999999889e-01,1.455771195544690288e-05
1.791666666666666685e-01,1.454392617234083278e-05
1.833333333333333204e-01,1.449772152612848523e-05
1.875000000000000000e-01,1.445787927590277490e-05
1.916666666666666519e-01,1.440602268127587632e-05
1.958333333333333315e-01,1.437785983287438957e-05
2.000000000000000111e-01,1.432405377621342078e-05
2.041666666666666630e-01,1.430836557670261187e-05
2.083333333333333426e-01,1.425176806122873081e-05
2.124999999999999944e-01,1.424724730944268920e-05
2.166666666666666741e-01,1.418691736899234734e-05
2.208333333333333259e-01,1.420092935829559485e-05
2.250000000000000056e-01,1.440061386149924632e-05
2.291666666666666574e-01,1.340259205320017854e-05
2.333333333333333370e-01,1.353634628045716280e-05
2.374999999999999889e-01,1.268515871421213862e-05
2.416666666666666685e-01,1.268235731357845443e-05
2.458333333333333204e-01,1.268999786208189593e-05
2.500000000000000000e-01,1.295226203365649064e-05
2.541666666666666519e-01,1.228417339472531336e-05
2.583333333333333037e-01,1.244621742443269158e-05
2.625000000000000111e-01,1.176849030341186399e-05
2.666666666666666630e-01,1.196496260835812013e-05
2.708333333333333148e-01,1.133801174066324155e-05
2.750000000000000222e-01,1.156910610393005882e-05
2.791666666666666741e-01,1.098774022150386343e-05
2.833333333333333259e-01,1.124665379856000963e-05
2.874999999999999778e-01,1.070261722594777814e-05
2.916666666666666852e-01,1.098347040186154310e-05
2.958333333333333370e-01,1.046985854540894432e-05
2.999999999999999889e-01,1.076804597005982653e-05
3.041666666666666408e-01,1.027927722985040358e-05
3.083333333333333481e-01,1.059123208040153833e-05
3.125000000000000000e-01,1.012279786124439405e-05
3.166666666666666519e-01,1.044577705239060182e-05
3.208333333333333037e-01,9.994023162242321199e-06
3.250000000000000111e-01,1.032593471966458284e-05
3.291666666666666630e-01,9.887886291784959991e-06
3.333333333333333148e-01,1.022715306748400839e-05
3.375000000000000222e-01,9.800375035602466983e-06
3.416666666666666741e-01,1.014582734121830441e-05
3.458333333333333259e-01,9.728313262311980583e-06
3.499999999999999778e-01,1.007910444791137899e-05
3.541666666666666852e-01,9.669187828197546716e-06
3.583333333333333370e-01,1.002472805195486207e-05
3.624999999999999889e-01,9.621011520718107066e-06
3.666666666666666408e-01,9.980915932781184819e-06
3.708333333333333481e-01,9.582214679727407244e-06
3.750000000000000000e-01,9.946262906195245198e-06
3.791666666666666519e-01,9.551559763552745750e-06
3.833333333333333037e-01,9.919664655685401570e-06
3.875000000000000111e-01,9.528071692972197844e-06
3.916666666666666630e-01,9.900255465354987716e-06
3.958333333333333148e-01,9.510984948228834533e-06
4.000000000000000222e-01,9.887360696360277126e-06
4.041666666666666741e-01,9.499701202354010423e-06
4.083333333333333259e-01,9.880459133802280364e-06
4.124999999999999778e-01,9.493755542477384739e-06
4.166666666666666852e-01,9.879152808814174123e-06
4.208333333333333370e-01,9.492789593628737975e-06
4.249999999999999889e-01,9.883143061004232314e-06
4.291666666666666408e-01,9.496530086792311784e-06
4.333333333333333481e-01,9.892211483214532444e-06
4.375000000000000000e-01,9.504771690144725365e-06
4.416666666666666519e-01,9.906204689584671778e-06
4.458333333333333037e-01,9.517363136748094237e-06
4.500000000000000111e-01,9.925022048728806830e-06
4.541666666666666630e-01,9.534195886237591710e-06
4.583333333333333148e-01,9.948605695817752646e-06
4.624999999999999667e-01,9.555194703434465606e-06
4.666666666666666741e-01,9.976932264358764481e-06
4.708333333333333259e-01,9.580309648524672374e-06
4.749999999999999778e-01,1.001000589613030171e-05
4.791666666666666852e-01,9.609509053265536126e-06
4.833333333333333370e-01,1.004785213364340440e-05
4.874999999999999889e-01,9.642773154402296658e-06
4.916666666666666408e-01,1.009051240510463757e-05
4.958333333333333481e-01,9.714667068846309476e-06
5.000000000000000000e-01,1.018597451468866325e-05
5.041666666666666519e-01,9.871743572129815369e-06
5.083333333333333037e-01,1.012237024941550167e-05
5.124999999999999556e-01,1.051699446976245290e-05
5.166666666666666075e-01,1.082867760866935535e-05
5.208333333333333703e-01,1.120536818503271962e-05
5.250000000000000222e-01,1.173309011549199250e-05
5.291666666666666741e-01,1.127843592213763010e-05
5.333333333333333259e-01,1.164646608276253188e-05
5.374999999999999778e-01,1.117232197168341914e-05
5.416666666666666297e-01,1.156593040951563657e-05
5.458333333333332815e-01,1.108621185683778808e-05
5.500000000000000444e-01,1.149975646885523779e-05
